,Categ_name,quarter,GT,DI,3m Bond,cci,CPI,vix,CS
2102,Small Kitchen Appliances: 1292,2014Q1,64.33333333333333,6005,0.3586666666666667,-5.766666666666668,99.4,14.78,372
2103,Small Kitchen Appliances: 1292,2014Q2,56.0,6062,0.37833333333333335,-3.0666666666666664,100.1,11.513333333333335,359
2104,Small Kitchen Appliances: 1292,2014Q3,56.0,6095,0.4406666666666667,-3.2,100.1,13.013333333333335,350
2105,Small Kitchen Appliances: 1292,2014Q4,78.33333333333333,6050,0.44,-3.866666666666666,100.2,14.340000000000002,286
2106,Small Kitchen Appliances: 1292,2015Q1,68.66666666666667,6149,0.424,-0.9666666666666668,99.5,14.88,333
2107,Small Kitchen Appliances: 1292,2015Q2,56.66666666666666,6267,0.4653333333333333,-0.7999999999999999,100.1,16.843333333333334,353
2108,Small Kitchen Appliances: 1292,2015Q3,56.33333333333334,6194,0.4726666666666667,-0.13333333333333333,100.1,20.67,382
2109,Small Kitchen Appliances: 1292,2015Q4,76.33333333333333,6045,0.4733333333333333,-0.16666666666666666,100.3,16.44333333333333,405
2110,Small Kitchen Appliances: 1292,2016Q1,69.33333333333333,6154,0.4663333333333333,-0.30000000000000004,99.8,20.143333333333327,391
2111,Small Kitchen Appliances: 1292,2016Q2,57.33333333333334,6182,0.4576666666666666,-2.1666666666666665,100.4,18.013333333333332,420
2112,Small Kitchen Appliances: 1292,2016Q3,56.33333333333334,6248,0.2466666666666667,-7.166666666666665,100.9,13.5,364
2113,Small Kitchen Appliances: 1292,2016Q4,79.66666666666667,6357,0.218,-4.9,101.5,14.513333333333335,301
2114,Small Kitchen Appliances: 1292,2017Q1,67.33333333333333,6375,0.21866666666666668,-6.2,102.0,11.956666666666665,272
2115,Small Kitchen Appliances: 1292,2017Q2,71.0,6316,0.18466666666666665,-6.933333333333333,103.2,11.956666666666665,369
2116,Small Kitchen Appliances: 1292,2017Q3,64.0,6363,0.20066666666666666,-7.833333333333332,103.7,10.963333333333333,336
2117,Small Kitchen Appliances: 1292,2017Q4,85.33333333333333,6391,0.36933333333333335,-7.666666666666668,104.6,10.07,423
2118,Small Kitchen Appliances: 1292,2018Q1,70.66666666666667,6399,0.37366666666666665,-6.8,104.7,13.453333333333333,400
2119,Small Kitchen Appliances: 1292,2018Q2,55.66666666666666,6437,0.5076666666666667,-6.433333333333334,105.7,12.973333333333334,379
2120,Small Kitchen Appliances: 1292,2018Q3,59.66666666666666,6420,0.7246666666666667,-5.666666666666668,106.3,12.103333333333332,409
2121,Small Kitchen Appliances: 1292,2018Q4,78.66666666666667,6399,0.7143333333333333,-8.1,106.9,18.930000000000003,463
2122,Small Kitchen Appliances: 1292,2019Q1,69.0,6492,0.6983333333333334,-11.266666666666666,106.7,13.423333333333336,517
2123,Small Kitchen Appliances: 1292,2019Q2,59.66666666666666,6454,0.741,-9.966666666666667,107.8,12.073333333333332,518
2124,Sporting Goods: 263,2004Q4,68.33333333333333,6090,4.8196666666666665,-4.833333333333333,77.1,12.5,561
2125,Sporting Goods: 263,2005Q1,70.66666666666667,6074,4.881666666666667,-3.3666666666666667,77.3,10.836666666666664,546
2126,Sporting Goods: 263,2005Q2,81.66666666666667,6248,4.8806666666666665,-4.5,78.0,11.336666666666664,562
2127,Sporting Goods: 263,2005Q3,88.33333333333331,6161,4.6097282608695656,-4.533333333333333,78.4,10.836666666666668,521
2128,Sporting Goods: 263,2005Q4,75.0,6264,4.530333333333334,-6.7333333333333325,78.8,12.873333333333335,630
2129,Sporting Goods: 263,2006Q1,72.33333333333333,6206,4.5295084745762715,-6.0,78.7,12.633333333333333,597
2130,Sporting Goods: 263,2006Q2,86.0,6254,4.576666666666666,-5.7333333333333325,79.8,16.766666666666666,702
2131,Sporting Goods: 263,2006Q3,91.66666666666669,6197,4.743666666666666,-6.933333333333334,80.3,14.87,740
2132,Sporting Goods: 263,2006Q4,75.0,6240,5.100666666666666,-5.3,80.9,13.063333333333333,758
2133,Sporting Goods: 263,2007Q1,73.66666666666667,6239,5.426333333333332,-7.966666666666666,81.0,15.373333333333335,734
2134,Sporting Goods: 263,2007Q2,85.33333333333333,6274,5.681,-5.166666666666667,81.8,14.769999999999998,672
2135,Sporting Goods: 263,2007Q3,84.33333333333333,6258,5.841666666666668,-4.966666666666667,81.7,22.02333333333333,648
2136,Sporting Goods: 263,2007Q4,69.66666666666667,6241,5.579,-6.433333333333334,82.6,22.66333333333333,708
2137,Sporting Goods: 263,2008Q1,65.0,6268,5.138000000000001,-10.133333333333333,82.9,28.06,705
2138,Sporting Goods: 263,2008Q2,72.66666666666667,6143,5.101333333333334,-20.233333333333334,84.6,21.48,645
2139,Sporting Goods: 263,2008Q3,72.0,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,647
2140,Sporting Goods: 263,2008Q4,58.66666666666666,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,592
2141,Sporting Goods: 263,2009Q1,56.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,676
2142,Sporting Goods: 263,2009Q2,65.0,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,708
2143,Sporting Goods: 263,2009Q3,66.33333333333333,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,635
2144,Sporting Goods: 263,2009Q4,53.0,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,638
2145,Sporting Goods: 263,2010Q1,49.0,5815,0.5273333333333333,-7.733333333333332,88.2,19.37,748
2146,Sporting Goods: 263,2010Q2,58.0,5882,0.5426666666666667,-10.566666666666666,89.3,24.91,735
2147,Sporting Goods: 263,2010Q3,60.66666666666666,5885,0.5523333333333333,-14.033333333333333,89.6,22.26,740
2148,Sporting Goods: 263,2010Q4,46.0,5864,0.5766666666666665,-17.233333333333334,90.5,21.003333333333334,724
2149,Sporting Goods: 263,2011Q1,57.33333333333334,5862,0.6253333333333333,-21.433333333333334,91.8,18.186666666666667,691
2150,Sporting Goods: 263,2011Q2,69.0,5943,0.594,-20.83333333333333,93.3,15.78,765
2151,Sporting Goods: 263,2011Q3,69.66666666666667,5835,0.5556666666666668,-23.2,93.8,28.49,792
2152,Sporting Goods: 263,2011Q4,56.66666666666666,5917,0.52,-25.96666666666667,94.7,24.566666666666666,774
2153,Sporting Goods: 263,2012Q1,56.66666666666666,5811,0.4933333333333334,-23.03333333333333,95.1,18.243333333333336,695
2154,Sporting Goods: 263,2012Q2,63.33333333333334,5831,0.4803333333333333,-24.73333333333333,95.8,21.166666666666664,715
2155,Sporting Goods: 263,2012Q3,70.66666666666667,5904,0.439,-22.066666666666666,96.1,17.173333333333336,848
2156,Sporting Goods: 263,2012Q4,53.0,5819,0.445,-21.266666666666666,97.3,15.306666666666667,842
2157,Sporting Goods: 263,2013Q1,51.66666666666666,5749,0.3706666666666667,-20.566666666666666,97.7,13.159999999999998,777
2158,Sporting Goods: 263,2013Q2,59.66666666666666,5899,0.3686666666666665,-18.666666666666668,98.4,15.75,760
2159,Sporting Goods: 263,2013Q3,61.0,5913,0.37333333333333335,-10.366666666666667,98.7,16.653333333333332,752
2160,Sporting Goods: 263,2013Q4,48.66666666666666,5979,0.381,-10.699999999999998,99.3,12.339999999999998,690
2161,Sporting Goods: 263,2014Q1,47.33333333333334,6005,0.3586666666666667,-5.766666666666668,99.4,14.78,669
2162,Sporting Goods: 263,2014Q2,56.0,6062,0.37833333333333335,-3.0666666666666664,100.1,11.513333333333335,722
2163,Sporting Goods: 263,2014Q3,57.33333333333334,6095,0.4406666666666667,-3.2,100.1,13.013333333333335,742
2164,Sporting Goods: 263,2014Q4,45.0,6050,0.44,-3.866666666666666,100.2,14.340000000000002,776
2165,Sporting Goods: 263,2015Q1,44.0,6149,0.424,-0.9666666666666668,99.5,14.88,758
2166,Sporting Goods: 263,2015Q2,51.0,6267,0.4653333333333333,-0.7999999999999999,100.1,16.843333333333334,770
2167,Sporting Goods: 263,2015Q3,50.66666666666666,6194,0.4726666666666667,-0.13333333333333333,100.1,20.67,774
2168,Sporting Goods: 263,2015Q4,41.66666666666666,6045,0.4733333333333333,-0.16666666666666666,100.3,16.44333333333333,792
2169,Sporting Goods: 263,2016Q1,41.333333333333336,6154,0.4663333333333333,-0.30000000000000004,99.8,20.143333333333327,875
2170,Sporting Goods: 263,2016Q2,48.33333333333334,6182,0.4576666666666666,-2.1666666666666665,100.4,18.013333333333332,895
2171,Sporting Goods: 263,2016Q3,52.0,6248,0.2466666666666667,-7.166666666666665,100.9,13.5,920
2172,Sporting Goods: 263,2016Q4,44.33333333333334,6357,0.218,-4.9,101.5,14.513333333333335,923
2173,Sporting Goods: 263,2017Q1,42.0,6375,0.21866666666666668,-6.2,102.0,11.956666666666665,1008
2174,Sporting Goods: 263,2017Q2,50.0,6316,0.18466666666666665,-6.933333333333333,103.2,11.956666666666665,867
2175,Sporting Goods: 263,2017Q3,52.33333333333334,6363,0.20066666666666666,-7.833333333333332,103.7,10.963333333333333,877
2176,Sporting Goods: 263,2017Q4,42.333333333333336,6391,0.36933333333333335,-7.666666666666668,104.6,10.07,954
2177,Sporting Goods: 263,2018Q1,39.333333333333336,6399,0.37366666666666665,-6.8,104.7,13.453333333333333,929
2178,Sporting Goods: 263,2018Q2,48.33333333333334,6437,0.5076666666666667,-6.433333333333334,105.7,12.973333333333334,989
2179,Sporting Goods: 263,2018Q3,46.66666666666666,6420,0.7246666666666667,-5.666666666666668,106.3,12.103333333333332,991
2180,Sporting Goods: 263,2018Q4,38.66666666666666,6399,0.7143333333333333,-8.1,106.9,18.930000000000003,1049
2181,Sporting Goods: 263,2019Q1,39.333333333333336,6492,0.6983333333333334,-11.266666666666666,106.7,13.423333333333336,1112
2182,Sporting Goods: 263,2019Q2,46.33333333333334,6454,0.741,-9.966666666666667,107.8,12.073333333333332,1139
2183,Tobacco Products: 123,2004Q4,89.33333333333331,6090,4.8196666666666665,-4.833333333333333,77.1,12.5,3852
2184,Tobacco Products: 123,2005Q1,87.33333333333331,6074,4.881666666666667,-3.3666666666666667,77.3,10.836666666666664,3873
2185,Tobacco Products: 123,2005Q2,83.33333333333333,6248,4.8806666666666665,-4.5,78.0,11.336666666666664,3841
2186,Tobacco Products: 123,2005Q3,77.33333333333333,6161,4.6097282608695656,-4.533333333333333,78.4,10.836666666666668,3839
2187,Tobacco Products: 123,2005Q4,86.0,6264,4.530333333333334,-6.7333333333333325,78.8,12.873333333333335,3910
2188,Tobacco Products: 123,2006Q1,84.66666666666667,6206,4.5295084745762715,-6.0,78.7,12.633333333333333,3791
2189,Tobacco Products: 123,2006Q2,79.33333333333333,6254,4.576666666666666,-5.7333333333333325,79.8,16.766666666666666,3806
2190,Tobacco Products: 123,2006Q3,71.66666666666667,6197,4.743666666666666,-6.933333333333334,80.3,14.87,3844
2191,Tobacco Products: 123,2006Q4,86.33333333333331,6240,5.100666666666666,-5.3,80.9,13.063333333333333,3834
2192,Tobacco Products: 123,2007Q1,79.66666666666667,6239,5.426333333333332,-7.966666666666666,81.0,15.373333333333335,3860
2193,Tobacco Products: 123,2007Q2,82.66666666666667,6274,5.681,-5.166666666666667,81.8,14.769999999999998,3807
2194,Tobacco Products: 123,2007Q3,68.66666666666667,6258,5.841666666666668,-4.966666666666667,81.7,22.02333333333333,3820
2195,Tobacco Products: 123,2007Q4,66.33333333333333,6241,5.579,-6.433333333333334,82.6,22.66333333333333,3878
2196,Tobacco Products: 123,2008Q1,62.0,6268,5.138000000000001,-10.133333333333333,82.9,28.06,3917
2197,Tobacco Products: 123,2008Q2,60.0,6143,5.101333333333334,-20.233333333333334,84.6,21.48,3967
2198,Tobacco Products: 123,2008Q3,57.33333333333334,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,3968
2199,Tobacco Products: 123,2008Q4,59.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,3983
2200,Tobacco Products: 123,2009Q1,57.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,3998
2201,Tobacco Products: 123,2009Q2,53.33333333333334,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,4088
2202,Tobacco Products: 123,2009Q3,52.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,4133
2203,Tobacco Products: 123,2009Q4,52.0,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,4139
2204,Tobacco Products: 123,2010Q1,51.66666666666666,5815,0.5273333333333333,-7.733333333333332,88.2,19.37,4297
2205,Tobacco Products: 123,2010Q2,50.33333333333334,5882,0.5426666666666667,-10.566666666666666,89.3,24.91,4343
2206,Tobacco Products: 123,2010Q3,53.0,5885,0.5523333333333333,-14.033333333333333,89.6,22.26,4350
2207,Tobacco Products: 123,2010Q4,51.66666666666666,5864,0.5766666666666665,-17.233333333333334,90.5,21.003333333333334,4388
2208,Tobacco Products: 123,2011Q1,70.33333333333333,5862,0.6253333333333333,-21.433333333333334,91.8,18.186666666666667,4508
2209,Tobacco Products: 123,2011Q2,66.33333333333333,5943,0.594,-20.83333333333333,93.3,15.78,4559
2210,Tobacco Products: 123,2011Q3,67.33333333333333,5835,0.5556666666666668,-23.2,93.8,28.49,4609
2211,Tobacco Products: 123,2011Q4,70.33333333333333,5917,0.52,-25.96666666666667,94.7,24.566666666666666,4634
2212,Tobacco Products: 123,2012Q1,65.0,5811,0.4933333333333334,-23.03333333333333,95.1,18.243333333333336,4614
2213,Tobacco Products: 123,2012Q2,67.66666666666667,5831,0.4803333333333333,-24.73333333333333,95.8,21.166666666666664,4693
2214,Tobacco Products: 123,2012Q3,62.33333333333334,5904,0.439,-22.066666666666666,96.1,17.173333333333336,4739
2215,Tobacco Products: 123,2012Q4,63.66666666666666,5819,0.445,-21.266666666666666,97.3,15.306666666666667,4765
2216,Tobacco Products: 123,2013Q1,66.33333333333333,5749,0.3706666666666667,-20.566666666666666,97.7,13.159999999999998,4758
2217,Tobacco Products: 123,2013Q2,66.33333333333333,5899,0.3686666666666665,-18.666666666666668,98.4,15.75,4681
2218,Tobacco Products: 123,2013Q3,65.0,5913,0.37333333333333335,-10.366666666666667,98.7,16.653333333333332,4717
2219,Tobacco Products: 123,2013Q4,65.33333333333333,5979,0.381,-10.699999999999998,99.3,12.339999999999998,4779
2220,Tobacco Products: 123,2014Q1,64.33333333333333,6005,0.3586666666666667,-5.766666666666668,99.4,14.78,4862
2221,Tobacco Products: 123,2014Q2,61.0,6062,0.37833333333333335,-3.0666666666666664,100.1,11.513333333333335,4975
2222,Tobacco Products: 123,2014Q3,59.66666666666666,6095,0.4406666666666667,-3.2,100.1,13.013333333333335,5037
2223,Tobacco Products: 123,2014Q4,59.66666666666666,6050,0.44,-3.866666666666666,100.2,14.340000000000002,5032
2224,Tobacco Products: 123,2015Q1,60.33333333333334,6149,0.424,-0.9666666666666668,99.5,14.88,4887
2225,Tobacco Products: 123,2015Q2,55.33333333333334,6267,0.4653333333333333,-0.7999999999999999,100.1,16.843333333333334,4812
2226,Tobacco Products: 123,2015Q3,58.66666666666666,6194,0.4726666666666667,-0.13333333333333333,100.1,20.67,4800
2227,Tobacco Products: 123,2015Q4,57.0,6045,0.4733333333333333,-0.16666666666666666,100.3,16.44333333333333,4816
2228,Tobacco Products: 123,2016Q1,55.66666666666666,6154,0.4663333333333333,-0.30000000000000004,99.8,20.143333333333327,4822
2229,Tobacco Products: 123,2016Q2,58.33333333333334,6182,0.4576666666666666,-2.1666666666666665,100.4,18.013333333333332,4832
2230,Tobacco Products: 123,2016Q3,56.33333333333334,6248,0.2466666666666667,-7.166666666666665,100.9,13.5,4808
2231,Tobacco Products: 123,2016Q4,56.33333333333334,6357,0.218,-4.9,101.5,14.513333333333335,4741
2232,Tobacco Products: 123,2017Q1,59.0,6375,0.21866666666666668,-6.2,102.0,11.956666666666665,4725
2233,Tobacco Products: 123,2017Q2,60.66666666666666,6316,0.18466666666666665,-6.933333333333333,103.2,11.956666666666665,4743
2234,Tobacco Products: 123,2017Q3,60.33333333333334,6363,0.20066666666666666,-7.833333333333332,103.7,10.963333333333333,4774
2235,Tobacco Products: 123,2017Q4,58.66666666666666,6391,0.36933333333333335,-7.666666666666668,104.6,10.07,4846
2236,Tobacco Products: 123,2018Q1,56.33333333333334,6399,0.37366666666666665,-6.8,104.7,13.453333333333333,4994
2237,Tobacco Products: 123,2018Q2,57.33333333333334,6437,0.5076666666666667,-6.433333333333334,105.7,12.973333333333334,5095
2238,Tobacco Products: 123,2018Q3,57.33333333333334,6420,0.7246666666666667,-5.666666666666668,106.3,12.103333333333332,5081
2239,Tobacco Products: 123,2018Q4,57.0,6399,0.7143333333333333,-8.1,106.9,18.930000000000003,5180
2240,Tobacco Products: 123,2019Q1,56.0,6492,0.6983333333333334,-11.266666666666666,106.7,13.423333333333336,5216
2241,Tobacco Products: 123,2019Q2,58.0,6454,0.741,-9.966666666666667,107.8,12.073333333333332,5066
2242,Transportation & Logistics: 50,2004Q4,75.66666666666667,6090,4.8196666666666665,-4.833333333333333,77.1,12.5,1145
2243,Transportation & Logistics: 50,2005Q1,80.0,6074,4.881666666666667,-3.3666666666666667,77.3,10.836666666666664,1190
2244,Transportation & Logistics: 50,2005Q2,81.66666666666667,6248,4.8806666666666665,-4.5,78.0,11.336666666666664,1215
2245,Transportation & Logistics: 50,2005Q3,88.33333333333331,6161,4.6097282608695656,-4.533333333333333,78.4,10.836666666666668,1182
2246,Transportation & Logistics: 50,2005Q4,79.66666666666667,6264,4.530333333333334,-6.7333333333333325,78.8,12.873333333333335,1234
2247,Transportation & Logistics: 50,2006Q1,80.0,6206,4.5295084745762715,-6.0,78.7,12.633333333333333,1226
2248,Transportation & Logistics: 50,2006Q2,78.33333333333333,6254,4.576666666666666,-5.7333333333333325,79.8,16.766666666666666,1209
2249,Transportation & Logistics: 50,2006Q3,86.0,6197,4.743666666666666,-6.933333333333334,80.3,14.87,1206
2250,Transportation & Logistics: 50,2006Q4,77.33333333333333,6240,5.100666666666666,-5.3,80.9,13.063333333333333,1226
2251,Transportation & Logistics: 50,2007Q1,80.0,6239,5.426333333333332,-7.966666666666666,81.0,15.373333333333335,1242
2252,Transportation & Logistics: 50,2007Q2,75.33333333333333,6274,5.681,-5.166666666666667,81.8,14.769999999999998,1313
2253,Transportation & Logistics: 50,2007Q3,79.0,6258,5.841666666666668,-4.966666666666667,81.7,22.02333333333333,1407
2254,Transportation & Logistics: 50,2007Q4,73.33333333333333,6241,5.579,-6.433333333333334,82.6,22.66333333333333,1524
2255,Transportation & Logistics: 50,2008Q1,67.66666666666667,6268,5.138000000000001,-10.133333333333333,82.9,28.06,1641
2256,Transportation & Logistics: 50,2008Q2,65.66666666666667,6143,5.101333333333334,-20.233333333333334,84.6,21.48,1695
2257,Transportation & Logistics: 50,2008Q3,63.33333333333334,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,1647
2258,Transportation & Logistics: 50,2008Q4,56.66666666666666,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,1529
2259,Transportation & Logistics: 50,2009Q1,57.0,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,1390
2260,Transportation & Logistics: 50,2009Q2,54.66666666666666,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,1281
2261,Transportation & Logistics: 50,2009Q3,56.0,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,1259
2262,Transportation & Logistics: 50,2009Q4,52.66666666666666,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,1317
2263,Transportation & Logistics: 50,2010Q1,52.0,5815,0.5273333333333333,-7.733333333333332,88.2,19.37,1451
2264,Transportation & Logistics: 50,2010Q2,50.0,5882,0.5426666666666667,-10.566666666666666,89.3,24.91,1551
2265,Transportation & Logistics: 50,2010Q3,50.66666666666666,5885,0.5523333333333333,-14.033333333333333,89.6,22.26,1637
2266,Transportation & Logistics: 50,2010Q4,52.0,5864,0.5766666666666665,-17.233333333333334,90.5,21.003333333333334,1730
2267,Transportation & Logistics: 50,2011Q1,55.33333333333334,5862,0.6253333333333333,-21.433333333333334,91.8,18.186666666666667,1907
2268,Transportation & Logistics: 50,2011Q2,55.0,5943,0.594,-20.83333333333333,93.3,15.78,1977
2269,Transportation & Logistics: 50,2011Q3,55.33333333333334,5835,0.5556666666666668,-23.2,93.8,28.49,2072
2270,Transportation & Logistics: 50,2011Q4,53.66666666666666,5917,0.52,-25.96666666666667,94.7,24.566666666666666,2134
2271,Transportation & Logistics: 50,2012Q1,52.33333333333334,5811,0.4933333333333334,-23.03333333333333,95.1,18.243333333333336,2195
2272,Transportation & Logistics: 50,2012Q2,51.33333333333334,5831,0.4803333333333333,-24.73333333333333,95.8,21.166666666666664,2222
2273,Transportation & Logistics: 50,2012Q3,52.66666666666666,5904,0.439,-22.066666666666666,96.1,17.173333333333336,2238
2274,Transportation & Logistics: 50,2012Q4,50.66666666666666,5819,0.445,-21.266666666666666,97.3,15.306666666666667,2263
2275,Transportation & Logistics: 50,2013Q1,50.66666666666666,5749,0.3706666666666667,-20.566666666666666,97.7,13.159999999999998,2248
2276,Transportation & Logistics: 50,2013Q2,50.0,5899,0.3686666666666665,-18.666666666666668,98.4,15.75,2280
2277,Transportation & Logistics: 50,2013Q3,48.66666666666666,5913,0.37333333333333335,-10.366666666666667,98.7,16.653333333333332,2377
2278,Transportation & Logistics: 50,2013Q4,50.0,5979,0.381,-10.699999999999998,99.3,12.339999999999998,2305
2279,Transportation & Logistics: 50,2014Q1,47.33333333333334,6005,0.3586666666666667,-5.766666666666668,99.4,14.78,2289
2280,Transportation & Logistics: 50,2014Q2,46.0,6062,0.37833333333333335,-3.0666666666666664,100.1,11.513333333333335,2367
2281,Transportation & Logistics: 50,2014Q3,48.66666666666666,6095,0.4406666666666667,-3.2,100.1,13.013333333333335,2408
2282,Transportation & Logistics: 50,2014Q4,46.0,6050,0.44,-3.866666666666666,100.2,14.340000000000002,2357
2283,Transportation & Logistics: 50,2015Q1,46.0,6149,0.424,-0.9666666666666668,99.5,14.88,2390
2284,Transportation & Logistics: 50,2015Q2,45.66666666666666,6267,0.4653333333333333,-0.7999999999999999,100.1,16.843333333333334,2408
2285,Transportation & Logistics: 50,2015Q3,47.66666666666666,6194,0.4726666666666667,-0.13333333333333333,100.1,20.67,2428
2286,Transportation & Logistics: 50,2015Q4,44.0,6045,0.4733333333333333,-0.16666666666666666,100.3,16.44333333333333,2512
2287,Transportation & Logistics: 50,2016Q1,43.0,6154,0.4663333333333333,-0.30000000000000004,99.8,20.143333333333327,2579
2288,Transportation & Logistics: 50,2016Q2,43.33333333333334,6182,0.4576666666666666,-2.1666666666666665,100.4,18.013333333333332,2674
2289,Transportation & Logistics: 50,2016Q3,45.66666666666666,6248,0.2466666666666667,-7.166666666666665,100.9,13.5,2730
2290,Transportation & Logistics: 50,2016Q4,43.66666666666666,6357,0.218,-4.9,101.5,14.513333333333335,2797
2291,Transportation & Logistics: 50,2017Q1,42.333333333333336,6375,0.21866666666666668,-6.2,102.0,11.956666666666665,2818
2292,Transportation & Logistics: 50,2017Q2,42.66666666666666,6316,0.18466666666666665,-6.933333333333333,103.2,11.956666666666665,2782
2293,Transportation & Logistics: 50,2017Q3,46.33333333333334,6363,0.20066666666666666,-7.833333333333332,103.7,10.963333333333333,2826
2294,Transportation & Logistics: 50,2017Q4,44.66666666666666,6391,0.36933333333333335,-7.666666666666668,104.6,10.07,2842
2295,Transportation & Logistics: 50,2018Q1,44.0,6399,0.37366666666666665,-6.8,104.7,13.453333333333333,2865
2296,Transportation & Logistics: 50,2018Q2,42.66666666666666,6437,0.5076666666666667,-6.433333333333334,105.7,12.973333333333334,2930
2297,Transportation & Logistics: 50,2018Q3,43.66666666666666,6420,0.7246666666666667,-5.666666666666668,106.3,12.103333333333332,2954
2298,Transportation & Logistics: 50,2018Q4,43.0,6399,0.7143333333333333,-8.1,106.9,18.930000000000003,3009
2299,Transportation & Logistics: 50,2019Q1,41.66666666666666,6492,0.6983333333333334,-11.266666666666666,106.7,13.423333333333336,3048
2300,Transportation & Logistics: 50,2019Q2,43.0,6454,0.741,-9.966666666666667,107.8,12.073333333333332,3110
2301,Vehicle Fuels & Lubricants: 1269,2004Q4,75.0,6090,4.8196666666666665,-4.833333333333333,77.1,12.5,5653
2302,Vehicle Fuels & Lubricants: 1269,2005Q1,83.66666666666667,6074,4.881666666666667,-3.3666666666666667,77.3,10.836666666666664,5765
2303,Vehicle Fuels & Lubricants: 1269,2005Q2,85.33333333333333,6248,4.8806666666666665,-4.5,78.0,11.336666666666664,5991
2304,Vehicle Fuels & Lubricants: 1269,2005Q3,88.66666666666669,6161,4.6097282608695656,-4.533333333333333,78.4,10.836666666666668,6096
2305,Vehicle Fuels & Lubricants: 1269,2005Q4,84.66666666666667,6264,4.530333333333334,-6.7333333333333325,78.8,12.873333333333335,6245
2306,Vehicle Fuels & Lubricants: 1269,2006Q1,82.33333333333333,6206,4.5295084745762715,-6.0,78.7,12.633333333333333,6196
2307,Vehicle Fuels & Lubricants: 1269,2006Q2,82.66666666666667,6254,4.576666666666666,-5.7333333333333325,79.8,16.766666666666666,6156
2308,Vehicle Fuels & Lubricants: 1269,2006Q3,77.33333333333333,6197,4.743666666666666,-6.933333333333334,80.3,14.87,6299
2309,Vehicle Fuels & Lubricants: 1269,2006Q4,68.0,6240,5.100666666666666,-5.3,80.9,13.063333333333333,5733
2310,Vehicle Fuels & Lubricants: 1269,2007Q1,68.66666666666667,6239,5.426333333333332,-7.966666666666666,81.0,15.373333333333335,5983
2311,Vehicle Fuels & Lubricants: 1269,2007Q2,65.66666666666667,6274,5.681,-5.166666666666667,81.8,14.769999999999998,6239
2312,Vehicle Fuels & Lubricants: 1269,2007Q3,60.33333333333334,6258,5.841666666666668,-4.966666666666667,81.7,22.02333333333333,6920
2313,Vehicle Fuels & Lubricants: 1269,2007Q4,57.33333333333334,6241,5.579,-6.433333333333334,82.6,22.66333333333333,7375
2314,Vehicle Fuels & Lubricants: 1269,2008Q1,55.66666666666666,6268,5.138000000000001,-10.133333333333333,82.9,28.06,8072
2315,Vehicle Fuels & Lubricants: 1269,2008Q2,57.0,6143,5.101333333333334,-20.233333333333334,84.6,21.48,8142
2316,Vehicle Fuels & Lubricants: 1269,2008Q3,50.33333333333334,6031,5.074999999999998,-26.20000000000001,85.7,26.99333333333333,7916
2317,Vehicle Fuels & Lubricants: 1269,2008Q4,43.0,5811,2.3183333333333334,-25.16666666666667,85.8,45.9,6567
2318,Vehicle Fuels & Lubricants: 1269,2009Q1,42.333333333333336,5617,0.8266666666666667,-27.23333333333333,85.4,38.863333333333344,6309
2319,Vehicle Fuels & Lubricants: 1269,2009Q2,43.0,5665,0.5906666666666666,-19.366666666666667,86.4,27.616666666666664,6670
2320,Vehicle Fuels & Lubricants: 1269,2009Q3,44.66666666666666,5840,0.4533333333333334,-13.833333333333336,86.9,23.07333333333333,7004
2321,Vehicle Fuels & Lubricants: 1269,2009Q4,41.66666666666666,5820,0.4823333333333333,-9.4,87.6,24.59666666666667,7165
2322,Vehicle Fuels & Lubricants: 1269,2010Q1,43.33333333333334,5815,0.5273333333333333,-7.733333333333332,88.2,19.37,7567
2323,Vehicle Fuels & Lubricants: 1269,2010Q2,45.33333333333334,5882,0.5426666666666667,-10.566666666666666,89.3,24.91,7942
2324,Vehicle Fuels & Lubricants: 1269,2010Q3,41.0,5885,0.5523333333333333,-14.033333333333333,89.6,22.26,8050
2325,Vehicle Fuels & Lubricants: 1269,2010Q4,38.0,5864,0.5766666666666665,-17.233333333333334,90.5,21.003333333333334,8126
2326,Vehicle Fuels & Lubricants: 1269,2011Q1,41.66666666666666,5862,0.6253333333333333,-21.433333333333334,91.8,18.186666666666667,8630
