quarter,Categ_name,cci,DI,CS,GT,vix,3m Bond,CPI
2013Q4,Motorcycles: 273,-10.699999999999998,5979,85,-7.666666666666664,-4.3133333333333335,0.007666666666666655,0.5999999999999943
2013Q4,Air Travel: 203,-10.699999999999998,5979,4797,-6.666666666666664,-4.3133333333333335,0.007666666666666655,0.5999999999999943
2013Q4,Beer: 404,-10.699999999999998,5979,1164,0.3333333333333144,-4.3133333333333335,0.007666666666666655,0.5999999999999943
2013Q4,Small Kitchen Appliances: 1292,-10.699999999999998,5979,310,21.66666666666667,-4.3133333333333335,0.007666666666666655,0.5999999999999943
2013Q4,Restaurants: 276,-10.699999999999998,5979,19885,3.6666666666666714,-4.3133333333333335,0.007666666666666655,0.5999999999999943
2013Q4,Tobacco Products: 123,-10.699999999999998,5979,4779,0.3333333333333286,-4.3133333333333335,0.007666666666666655,0.5999999999999943
2013Q4,Camera & Photo Equipment: 573,-10.699999999999998,5979,562,1.6666666666666714,-4.3133333333333335,0.007666666666666655,0.5999999999999943
2013Q4,Major Kitchen Appliances: 1293,-10.699999999999998,5979,1494,3.333333333333343,-4.3133333333333335,0.007666666666666655,0.5999999999999943
2014Q1,Vehicle Parts & Accessories: 89,-5.766666666666668,6005,1183,2.333333333333343,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Candy & Sweets: 906,-5.766666666666668,6005,2578,-9.666666666666671,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Mail & Package Delivery: 1150,-5.766666666666668,6005,201,-8.666666666666657,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Education: 74,-5.766666666666668,6005,5693,2.333333333333343,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Small Kitchen Appliances: 1292,-5.766666666666668,6005,372,-10.0,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Major Kitchen Appliances: 1293,-5.766666666666668,6005,1707,-4.0,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Baked Goods: 907,-5.766666666666668,6005,3646,-1.3333333333333357,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Apartments & Residential Rentals: 378,-5.766666666666668,6005,64871,10.0,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Drugs & Medications: 646,-5.766666666666668,6005,2241,-0.3333333333333286,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Animal Products & Services: 882,-5.766666666666668,6005,1475,1.0,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Home Insurance: 465,-5.766666666666668,6005,1481,3.3333333333333357,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Mobile & Wireless: 382,-5.766666666666668,6005,207,-6.666666666666664,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Beer: 404,-5.766666666666668,6005,1179,0.3333333333333428,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Home Financing: 466,-5.766666666666668,6005,719,6.666666666666671,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Fruits & Vegetables: 908,-5.766666666666668,6005,5584,-2.0,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Clothing Accessories: 124,-5.766666666666668,6005,2805,-12.333333333333343,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Kitchen & Dining: 951,-5.766666666666668,6005,1551,-4.0,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Bicycles & Accessories: 1191,-5.766666666666668,6005,329,-1.3333333333333428,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Hotels & Accommodations: 179,-5.766666666666668,6005,5224,5.666666666666657,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Water Supply & Treatment: 1349,-5.766666666666668,6005,1178,1.6666666666666679,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Audio Equipment: 361,-5.766666666666668,6005,1127,-7.666666666666657,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Restaurants: 276,-5.766666666666668,6005,20280,-0.3333333333333428,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Hobbies & Leisure: 65,-5.766666666666668,6005,2462,-4.333333333333329,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Transportation & Logistics: 50,-5.766666666666668,6005,2289,-2.666666666666657,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Vehicle Maintenance: 138,-5.766666666666668,6005,5452,8.333333333333329,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Health Insurance: 249,-5.766666666666668,6005,504,7.999999999999993,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Domestic Services: 472,-5.766666666666668,6005,1218,4.666666666666657,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Liquor: 406,-5.766666666666668,6005,1316,-14.0,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Automotive Industry: 1190,-5.766666666666668,6005,11018,0.6666666666666714,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Wine: 405,-5.766666666666668,6005,2186,-11.0,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Motorcycles: 273,-5.766666666666668,6005,101,2.6666666666666643,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Home Furnishings: 270,-5.766666666666668,6005,3130,0.6666666666666714,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Sporting Goods: 263,-5.766666666666668,6005,669,-1.3333333333333144,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Lottery & Sweepstakes: 364,-5.766666666666668,6005,3190,-6.333333333333314,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Vehicle Fuels & Lubricants: 1269,-5.766666666666668,6005,8209,1.999999999999993,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Apparel: 68,-5.766666666666668,6005,14566,-15.333333333333329,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Auto Insurance: 467,-5.766666666666668,6005,958,6.0,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Non-Alcoholic Beverages: 560,-5.766666666666668,6005,2575,-1.0,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Camera & Photo Equipment: 573,-5.766666666666668,6005,536,-2.333333333333343,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Air Travel: 203,-5.766666666666668,6005,4855,4.666666666666664,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Meat & Seafood: 909,-5.766666666666668,6005,5124,-6.666666666666686,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Electricity: 658,-5.766666666666668,6005,3862,-11.0,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q1,Tobacco Products: 123,-5.766666666666668,6005,4862,-1.0,2.4400000000000013,-0.02233333333333332,0.10000000000000853
2014Q2,Clothing Accessories: 124,-3.0666666666666664,6062,2874,-4.333333333333314,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Candy & Sweets: 906,-3.0666666666666664,6062,2623,-7.0,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Baked Goods: 907,-3.0666666666666664,6062,3641,-4.0,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Home Furnishings: 270,-3.0666666666666664,6062,3192,-10.000000000000014,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Motorcycles: 273,-3.0666666666666664,6062,97,8.0,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Apartments & Residential Rentals: 378,-3.0666666666666664,6062,65626,-2.333333333333343,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Hotels & Accommodations: 179,-3.0666666666666664,6062,5255,0.3333333333333428,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Apparel: 68,-3.0666666666666664,6062,15132,1.6666666666666714,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Home Insurance: 465,-3.0666666666666664,6062,1443,-1.6666666666666643,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Vehicle Fuels & Lubricants: 1269,-3.0666666666666664,6062,8251,2.3333333333333357,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Bicycles & Accessories: 1191,-3.0666666666666664,6062,330,10.0,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Wine: 405,-3.0666666666666664,6062,1961,-1.0,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Sporting Goods: 263,-3.0666666666666664,6062,722,8.666666666666657,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Audio Equipment: 361,-3.0666666666666664,6062,1123,-4.0,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Transportation & Logistics: 50,-3.0666666666666664,6062,2367,-1.3333333333333428,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Home Financing: 466,-3.0666666666666664,6062,751,-3.6666666666666785,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Auto Insurance: 467,-3.0666666666666664,6062,999,-3.0,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Camera & Photo Equipment: 573,-3.0666666666666664,6062,509,-0.6666666666666572,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Health Insurance: 249,-3.0666666666666664,6062,567,0.3333333333333428,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Electricity: 658,-3.0666666666666664,6062,3958,-9.333333333333329,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Vehicle Maintenance: 138,-3.0666666666666664,6062,5445,0.3333333333333428,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Fruits & Vegetables: 908,-3.0666666666666664,6062,5523,-0.3333333333333428,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Drugs & Medications: 646,-3.0666666666666664,6062,2240,-2.333333333333343,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Liquor: 406,-3.0666666666666664,6062,1204,2.333333333333343,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Water Supply & Treatment: 1349,-3.0666666666666664,6062,1196,-1.3333333333333357,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Air Travel: 203,-3.0666666666666664,6062,4830,0.6666666666666643,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Kitchen & Dining: 951,-3.0666666666666664,6062,1585,-5.333333333333329,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Automotive Industry: 1190,-3.0666666666666664,6062,11286,-2.333333333333343,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Meat & Seafood: 909,-3.0666666666666664,6062,5113,-2.3333333333333144,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Mobile & Wireless: 382,-3.0666666666666664,6062,197,-2.6666666666666785,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Mail & Package Delivery: 1150,-3.0666666666666664,6062,203,-0.6666666666666856,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Small Kitchen Appliances: 1292,-3.0666666666666664,6062,359,-8.333333333333329,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Major Kitchen Appliances: 1293,-3.0666666666666664,6062,1685,-4.666666666666657,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Animal Products & Services: 882,-3.0666666666666664,6062,1552,-2.6666666666666714,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Tobacco Products: 123,-3.0666666666666664,6062,4975,-3.3333333333333286,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Vehicle Parts & Accessories: 89,-3.0666666666666664,6062,1293,0.0,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Education: 74,-3.0666666666666664,6062,5752,-2.666666666666657,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Restaurants: 276,-3.0666666666666664,6062,20595,-3.0,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Beer: 404,-3.0666666666666664,6062,1149,2.0,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Lottery & Sweepstakes: 364,-3.0666666666666664,6062,3317,-2.333333333333343,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Domestic Services: 472,-3.0666666666666664,6062,1181,0.3333333333333428,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Hobbies & Leisure: 65,-3.0666666666666664,6062,2563,-0.3333333333333428,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q2,Non-Alcoholic Beverages: 560,-3.0666666666666664,6062,2492,-4.0,-3.2666666666666635,0.019666666666666662,0.6999999999999886
2014Q3,Mobile & Wireless: 382,-3.2,6095,200,7.666666666666686,1.5,0.06233333333333335,0.0
2014Q3,Candy & Sweets: 906,-3.2,6095,2592,-6.666666666666657,1.5,0.06233333333333335,0.0
2014Q3,Drugs & Medications: 646,-3.2,6095,2214,-3.3333333333333286,1.5,0.06233333333333335,0.0
2014Q3,Clothing Accessories: 124,-3.2,6095,2913,2.0,1.5,0.06233333333333335,0.0
2014Q3,Domestic Services: 472,-3.2,6095,1144,-1.0,1.5,0.06233333333333335,0.0
2014Q3,Vehicle Maintenance: 138,-3.2,6095,5420,-2.333333333333343,1.5,0.06233333333333335,0.0
2014Q3,Motorcycles: 273,-3.2,6095,95,-4.666666666666657,1.5,0.06233333333333335,0.0
2014Q3,Meat & Seafood: 909,-3.2,6095,5229,-3.333333333333343,1.5,0.06233333333333335,0.0
2014Q3,Apartments & Residential Rentals: 378,-3.2,6095,66266,3.0,1.5,0.06233333333333335,0.0
2014Q3,Apparel: 68,-3.2,6095,14898,-2.6666666666666714,1.5,0.06233333333333335,0.0
2014Q3,Vehicle Parts & Accessories: 89,-3.2,6095,1389,-2.0,1.5,0.06233333333333335,0.0
2014Q3,Baked Goods: 907,-3.2,6095,3701,0.6666666666666572,1.5,0.06233333333333335,0.0
2014Q3,Mail & Package Delivery: 1150,-3.2,6095,229,2.0,1.5,0.06233333333333335,0.0
2014Q3,Automotive Industry: 1190,-3.2,6095,11417,0.3333333333333428,1.5,0.06233333333333335,0.0
2014Q3,Liquor: 406,-3.2,6095,1236,1.0,1.5,0.06233333333333335,0.0
2014Q3,Kitchen & Dining: 951,-3.2,6095,1585,0.6666666666666572,1.5,0.06233333333333335,0.0
2014Q3,Bicycles & Accessories: 1191,-3.2,6095,325,1.6666666666666572,1.5,0.06233333333333335,0.0
2014Q3,Vehicle Fuels & Lubricants: 1269,-3.2,6095,8217,-1.6666666666666643,1.5,0.06233333333333335,0.0
2014Q3,Home Financing: 466,-3.2,6095,771,-1.3333333333333215,1.5,0.06233333333333335,0.0
2014Q3,Non-Alcoholic Beverages: 560,-3.2,6095,2507,2.0,1.5,0.06233333333333335,0.0
2014Q3,Education: 74,-3.2,6095,5867,-4.666666666666686,1.5,0.06233333333333335,0.0
2014Q3,Fruits & Vegetables: 908,-3.2,6095,5528,4.666666666666657,1.5,0.06233333333333335,0.0
2014Q3,Auto Insurance: 467,-3.2,6095,972,1.3333333333333357,1.5,0.06233333333333335,0.0
2014Q3,Lottery & Sweepstakes: 364,-3.2,6095,3352,-4.0,1.5,0.06233333333333335,0.0
2014Q3,Restaurants: 276,-3.2,6095,20561,0.3333333333333428,1.5,0.06233333333333335,0.0
2014Q3,Electricity: 658,-3.2,6095,4031,0.0,1.5,0.06233333333333335,0.0
2014Q3,Transportation & Logistics: 50,-3.2,6095,2408,2.666666666666657,1.5,0.06233333333333335,0.0
2014Q3,Camera & Photo Equipment: 573,-3.2,6095,567,0.0,1.5,0.06233333333333335,0.0
2014Q3,Hotels & Accommodations: 179,-3.2,6095,5281,1.6666666666666572,1.5,0.06233333333333335,0.0
2014Q3,Animal Products & Services: 882,-3.2,6095,1578,2.6666666666666714,1.5,0.06233333333333335,0.0
2014Q3,Small Kitchen Appliances: 1292,-3.2,6095,350,0.0,1.5,0.06233333333333335,0.0
2014Q3,Water Supply & Treatment: 1349,-3.2,6095,1216,0.6666666666666679,1.5,0.06233333333333335,0.0
2014Q3,Health Insurance: 249,-3.2,6095,513,-1.6666666666666643,1.5,0.06233333333333335,0.0
2014Q3,Home Insurance: 465,-3.2,6095,1263,0.3333333333333357,1.5,0.06233333333333335,0.0
2014Q3,Tobacco Products: 123,-3.2,6095,5037,-1.3333333333333428,1.5,0.06233333333333335,0.0
2014Q3,Beer: 404,-3.2,6095,1119,-1.3333333333333428,1.5,0.06233333333333335,0.0
2014Q3,Home Furnishings: 270,-3.2,6095,3275,4.0,1.5,0.06233333333333335,0.0
2014Q3,Hobbies & Leisure: 65,-3.2,6095,2866,0.6666666666666714,1.5,0.06233333333333335,0.0
2014Q3,Sporting Goods: 263,-3.2,6095,742,1.3333333333333428,1.5,0.06233333333333335,0.0
2014Q3,Audio Equipment: 361,-3.2,6095,1091,-1.0,1.5,0.06233333333333335,0.0
2014Q3,Major Kitchen Appliances: 1293,-3.2,6095,1575,3.3333333333333144,1.5,0.06233333333333335,0.0
2014Q3,Wine: 405,-3.2,6095,2039,1.0,1.5,0.06233333333333335,0.0
2014Q3,Air Travel: 203,-3.2,6095,4717,2.3333333333333357,1.5,0.06233333333333335,0.0
2014Q4,Water Supply & Treatment: 1349,-3.866666666666666,6050,1218,-1.6666666666666679,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Kitchen & Dining: 951,-3.866666666666666,6050,1615,10.333333333333343,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Bicycles & Accessories: 1191,-3.866666666666666,6050,313,-15.0,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Restaurants: 276,-3.866666666666666,6050,20765,1.0,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Tobacco Products: 123,-3.866666666666666,6050,5032,0.0,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Fruits & Vegetables: 908,-3.866666666666666,6050,5424,-4.0,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Hotels & Accommodations: 179,-3.866666666666666,6050,5331,-8.666666666666657,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Liquor: 406,-3.866666666666666,6050,1248,14.333333333333343,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Small Kitchen Appliances: 1292,-3.866666666666666,6050,286,22.33333333333333,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Domestic Services: 472,-3.866666666666666,6050,1230,-2.0,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Air Travel: 203,-3.866666666666666,6050,4926,-8.666666666666664,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Hobbies & Leisure: 65,-3.866666666666666,6050,2847,1.0,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Baked Goods: 907,-3.866666666666666,6050,3663,2.333333333333343,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Health Insurance: 249,-3.866666666666666,6050,628,-6.333333333333336,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Beer: 404,-3.866666666666666,6050,1141,1.3333333333333428,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Animal Products & Services: 882,-3.866666666666666,6050,1628,-3.6666666666666714,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Audio Equipment: 361,-3.866666666666666,6050,1113,10.666666666666657,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Meat & Seafood: 909,-3.866666666666666,6050,5185,11.666666666666657,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Vehicle Fuels & Lubricants: 1269,-3.866666666666666,6050,7935,-1.3333333333333357,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Wine: 405,-3.866666666666666,6050,2031,9.666666666666657,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Apparel: 68,-3.866666666666666,6050,15000,16.0,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Transportation & Logistics: 50,-3.866666666666666,6050,2357,-2.666666666666657,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Apartments & Residential Rentals: 378,-3.866666666666666,6050,66890,-11.333333333333343,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Mail & Package Delivery: 1150,-3.866666666666666,6050,243,6.666666666666686,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Vehicle Parts & Accessories: 89,-3.866666666666666,6050,1232,-2.0,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Motorcycles: 273,-3.866666666666666,6050,94,-5.000000000000007,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Home Furnishings: 270,-3.866666666666666,6050,3342,8.333333333333343,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Major Kitchen Appliances: 1293,-3.866666666666666,6050,1528,4.333333333333343,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Education: 74,-3.866666666666666,6050,6045,1.6666666666666856,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Clothing Accessories: 124,-3.866666666666666,6050,3047,16.666666666666657,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Vehicle Maintenance: 138,-3.866666666666666,6050,5461,-4.0,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Sporting Goods: 263,-3.866666666666666,6050,776,-12.333333333333343,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Automotive Industry: 1190,-3.866666666666666,6050,11594,-0.3333333333333428,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Home Insurance: 465,-3.866666666666666,6050,1397,-4.666666666666664,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Home Financing: 466,-3.866666666666666,6050,762,-3.6666666666666714,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Candy & Sweets: 906,-3.866666666666666,6050,2568,11.666666666666657,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Non-Alcoholic Beverages: 560,-3.866666666666666,6050,2554,6.0,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Mobile & Wireless: 382,-3.866666666666666,6050,208,-5.333333333333343,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Drugs & Medications: 646,-3.866666666666666,6050,2200,3.6666666666666714,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Electricity: 658,-3.866666666666666,6050,3523,3.0,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Lottery & Sweepstakes: 364,-3.866666666666666,6050,3428,8.0,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Camera & Photo Equipment: 573,-3.866666666666666,6050,600,0.6666666666666572,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2014Q4,Auto Insurance: 467,-3.866666666666666,6050,904,-8.0,1.3266666666666662,-0.0006666666666667043,0.10000000000000853
2015Q1,Vehicle Maintenance: 138,-0.9666666666666668,6149,5510,9.333333333333343,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Vehicle Fuels & Lubricants: 1269,-0.9666666666666668,6149,7092,2.0,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Home Furnishings: 270,-0.9666666666666668,6149,3365,-1.3333333333333286,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Home Financing: 466,-0.9666666666666668,6149,814,8.999999999999993,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Mobile & Wireless: 382,-0.9666666666666668,6149,222,-5.0,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Wine: 405,-0.9666666666666668,6149,2112,-10.333333333333321,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Home Insurance: 465,-0.9666666666666668,6149,1052,2.3333333333333286,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Clothing Accessories: 124,-0.9666666666666668,6149,3113,-15.0,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Restaurants: 276,-0.9666666666666668,6149,20969,2.666666666666657,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Bicycles & Accessories: 1191,-0.9666666666666668,6149,296,-1.3333333333333215,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Audio Equipment: 361,-0.9666666666666668,6149,1192,-8.333333333333321,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Transportation & Logistics: 50,-0.9666666666666668,6149,2390,0.0,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Major Kitchen Appliances: 1293,-0.9666666666666668,6149,1461,-5.666666666666657,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Lottery & Sweepstakes: 364,-0.9666666666666668,6149,3349,-7.0,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Electricity: 658,-0.9666666666666668,6149,3907,3.666666666666657,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Animal Products & Services: 882,-0.9666666666666668,6149,1570,1.3333333333333286,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Domestic Services: 472,-0.9666666666666668,6149,1213,1.3333333333333428,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Meat & Seafood: 909,-0.9666666666666668,6149,5022,-2.0,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Automotive Industry: 1190,-0.9666666666666668,6149,10797,5.000000000000007,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Vehicle Parts & Accessories: 89,-0.9666666666666668,6149,1162,3.0,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Beer: 404,-0.9666666666666668,6149,1124,-2.666666666666657,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Camera & Photo Equipment: 573,-0.9666666666666668,6149,671,0.6666666666666714,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Auto Insurance: 467,-0.9666666666666668,6149,954,7.0,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Non-Alcoholic Beverages: 560,-0.9666666666666668,6149,2505,0.6666666666666714,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Fruits & Vegetables: 908,-0.9666666666666668,6149,5235,2.0,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Baked Goods: 907,-0.9666666666666668,6149,3705,0.6666666666666572,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Apartments & Residential Rentals: 378,-0.9666666666666668,6149,67517,11.333333333333343,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Liquor: 406,-0.9666666666666668,6149,1308,-15.000000000000007,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Motorcycles: 273,-0.9666666666666668,6149,82,2.0,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
2015Q1,Candy & Sweets: 906,-0.9666666666666668,6149,2552,-4.0,0.5399999999999991,-0.016000000000000014,-0.7000000000000028
