date,50,65,68,71,74,89,123,124,138,179,203,249,263,270,273,276,361,364,378,382,404,405,406,465,466,467,472,560,573,646,658,882,906,907,908,909,951,1150,1190,1191,1269,1292,1293,1349
2014-04,48,64,71,59,47,55,61,57,74,38,35,41,55,61,47,70,34,50,59,40,49,41,41,31,40,39,61,66,25,74,56,67,75,40,51,56,60,53,29,55,36,59,54,17
2014-05,45,63,73,56,51,54,61,60,74,40,35,42,56,58,48,68,32,49,61,38,48,42,42,33,38,39,61,67,25,76,56,67,60,37,52,58,60,54,26,56,36,56,53,17
2014-06,45,64,71,53,50,53,61,61,73,39,38,43,57,54,49,64,30,54,60,38,47,40,43,35,38,39,61,65,24,73,54,67,57,34,53,49,57,54,27,57,36,53,53,18
2014-07,50,67,71,54,40,54,62,62,75,42,41,44,63,56,44,65,30,44,62,40,48,42,43,35,38,41,62,68,25,72,57,70,56,35,57,52,57,58,28,64,36,53,56,18
2014-08,48,66,69,57,39,52,58,62,70,42,38,39,56,65,44,70,32,46,63,43,47,43,45,33,38,40,60,71,25,71,53,70,59,39,58,51,62,53,26,57,34,57,58,17
2014-09,48,60,67,55,55,50,59,60,69,38,36,38,53,64,42,68,31,51,64,56,45,41,41,32,36,40,58,65,24,70,56,69,57,39,55,50,60,56,29,52,33,58,56,19
2014-10,47,65,78,59,51,50,62,63,70,36,33,37,46,71,39,70,34,64,57,42,46,43,45,32,37,36,60,67,23,74,65,69,63,42,55,52,64,57,28,46,36,61,60,18
2014-11,45,64,88,61,50,52,60,81,68,32,28,35,46,73,39,69,42,51,53,41,48,50,55,29,36,33,62,78,26,74,60,67,70,38,51,57,73,57,29,43,33,83,63,17
2014-12,46,67,89,66,38,48,57,90,64,28,28,30,43,66,37,67,49,50,45,40,50,62,72,25,28,28,52,77,27,76,50,62,74,40,52,79,73,73,25,39,30,91,60,14
2015-01,47,61,72,61,53,53,62,67,74,39,37,41,44,74,38,70,36,49,65,38,44,42,44,32,43,39,59,79,26,79,64,68,61,37,57,62,70,56,36,41,35,81,60,17
